onset	offset	word	voice	file	interval_no	tag1	tagger	autobi
1.3995	1.562	them	slt	arctic_a0510_slt	5	[0.187222]	1	0
1.562	1.68075	of	slt	arctic_a0510_slt	6	[0.214592]	1	0
1.68075	2.28075	themselves	slt	arctic_a0510_slt	7	[0.084996, 0.896829]	1	1
2.28075	2.4119999	and	slt	arctic_a0510_slt	8	[0.262183]	0	0
2.4119999	2.4995	of	slt	arctic_a0510_slt	9	[0.156822]	0	0
2.4995	2.6807499	his	slt	arctic_a0510_slt	10	[0.094452]	0	0
2.6807499	3.4807501	disillusionment	slt	arctic_a0510_slt	11	[0.208063, 0.026658, 0.203214, 0.073706, 0.3146]	1	1
3.4807501	0.0	.	slt	arctic_a0510_slt	12		0	0
0.0	0.0	.	slt	arctic_a0511_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0511_slt	1		0	0
0.18700001	0.36825001	There	slt	arctic_a0511_slt	2		0	0
0.36825001	0.48699999	is	slt	arctic_a0511_slt	3	[0.320993]	0	0
0.48699999	0.73699999	more	slt	arctic_a0511_slt	4	[0.561539]	1	0
0.73699999	1.187	behind	slt	arctic_a0511_slt	5	[0.165645, 0.828371]	1	1
1.187	1.3995	this	slt	arctic_a0511_slt	6	[0.201552]	0	0
1.3995	1.612	than	slt	arctic_a0511_slt	7	[0.274303]	1	0
1.612	1.64325	a	slt	arctic_a0511_slt	8	[0.18533]	0	0
1.64325	1.9245	mere	slt	arctic_a0511_slt	9	[0.45028]	1	0
1.9245	2.59325	university	slt	arctic_a0511_slt	10	[0.134095, 0.119606, 0.636998, 0.074248, 0.634499]	1	3
2.59325	3.1307499	ideal	slt	arctic_a0511_slt	11	[0.9, 0.408362]	1	3
3.1307499	0.0	.	slt	arctic_a0511_slt	12		0	0
0.0	0.19949999	.	slt	arctic_a0512_slt	0		0	0
0.19949999	0.64950001	No	slt	arctic_a0512_slt	1		0	1
0.64950001	0.82450002	it	slt	arctic_a0512_slt	2	[0.25733]	0	0
0.82450002	0.9745	is	slt	arctic_a0512_slt	3	[0.275637]	0	0
0.9745	1.0057499	a	slt	arctic_a0512_slt	4	[0.064621]	0	0
1.0057499	1.65575	palace	slt	arctic_a0512_slt	5	[0.426886, 0.140268]	1	3
1.65575	2.1370001	wherein	slt	arctic_a0512_slt	6	[0.078423, 0.113504]	0	1
2.1370001	2.3182499	there	slt	arctic_a0512_slt	7	[0.211734, 0.067522]	1	0
2.3182499	2.3745	are	slt	arctic_a0512_slt	8	[0.067522]	0	0
2.3745	2.65575	many	slt	arctic_a0512_slt	9	[0.205743, 0.211411]	1	0
2.65575	3.33075	servants	slt	arctic_a0512_slt	10	[0.282832, 0.264471]	1	3
3.33075	0.0	.	slt	arctic_a0512_slt	11		0	0
0.0	0.0	.	slt	arctic_a0513_slt	0		0	0
0.0	0.18075	.	slt	arctic_a0513_slt	1		0	0
0.18075	0.29324999	We	slt	arctic_a0513_slt	2		0	0
0.29324999	0.56825	must	slt	arctic_a0513_slt	3	[0.375748]	0	1
0.56825	0.77450001	give	slt	arctic_a0513_slt	4	[0.598706, 0.247741]	1	0
0.77450001	1.4744999	ourselves	slt	arctic_a0513_slt	5	[0.247741, 0.9, 0.750604]	1	6
1.4744999	1.6495	and	slt	arctic_a0513_slt	6	[0.288261]	0	0
1.6495	1.8807499	not	slt	arctic_a0513_slt	7	[0.949554]	1	0
1.8807499	1.962	our	slt	arctic_a0513_slt	8	[0.126694, 0.10748]	0	0
1.962	2.28075	money	slt	arctic_a0513_slt	9	[0.246566, 0.17558]	1	0
2.28075	2.7620001	alone	slt	arctic_a0513_slt	10	[0.128763, 0.759014]	1	3
2.7620001	0.0	.	slt	arctic_a0513_slt	11		0	0
0.0	0.19949999	.	slt	arctic_a0514_slt	0		0	0
0.19949999	0.31825	We	slt	arctic_a0514_slt	1	[0.089723]	0	0
0.31825	0.40575001	are	slt	arctic_a0514_slt	2	[0.089723]	0	0
0.40575001	1.11825	consumed	slt	arctic_a0514_slt	3	[0.073222, 0.556268]	1	1
1.11825	1.30575	in	slt	arctic_a0514_slt	4	[0.367302, 0.047617]	1	0
1.30575	1.48075	our	slt	arctic_a0514_slt	5	[0.047617, 0.397715]	1	0
1.48075	1.687	own	slt	arctic_a0514_slt	6	[0.356167]	1	0
1.687	2.0557499	flesh	slt	arctic_a0514_slt	7	[0.248715]	0	3
2.0557499	2.09325	.	slt	arctic_a0514_slt	8		0	0
2.09325	2.487	pots	slt	arctic_a0514_slt	9	[0.92569]	1	3
2.487	0.0	.	slt	arctic_a0514_slt	10		0	0
0.0	0.0	.	slt	arctic_a0515_slt	0		0	0
0.0	0.18075	.	slt	arctic_a0515_slt	1		0	0
0.18075	0.31200001	But	slt	arctic_a0515_slt	2		0	0
0.31200001	0.58074999	here	slt	arctic_a0515_slt	3	[0.517474, 0.162885]	1	1
0.58074999	0.96824998	amongst	slt	arctic_a0515_slt	4	[0.162885, 0.333204, 0.049208]	1	1
0.96824998	1.5057499	ourselves	slt	arctic_a0515_slt	5	[0.049208, 0.213421, 0.126435]	1	3
1.5057499	1.68075	let	slt	arctic_a0515_slt	6	[0.166125]	1	0
1.68075	1.862	us	slt	arctic_a0515_slt	7	[0.124582]	0	0
1.862	2.1682501	speak	slt	arctic_a0515_slt	8	[0.200325]	0	0
2.1682501	2.4245	out	slt	arctic_a0515_slt	9	[0.91324]	1	3
2.4245	0.0	.	slt	arctic_a0515_slt	10		0	0
0.0	0.0	.	slt	arctic_a0516_slt	0		0	0
0.0	0.1745	.	slt	arctic_a0516_slt	1		0	0
0.1745	0.90574998	Also	slt	arctic_a0516_slt	2	[0.387524]	1	1
0.90574998	1.05575	there	slt	arctic_a0516_slt	3	[0.039262]	0	0
1.05575	1.3245	was	slt	arctic_a0516_slt	4	[0.043516]	0	0
1.3245	1.68075	awe	slt	arctic_a0516_slt	5	[1.009628]	1	3
1.68075	1.83075	in	slt	arctic_a0516_slt	6	[0.075929]	0	0
1.83075	1.9744999	their	slt	arctic_a0516_slt	7	[0.03288]	0	0
1.9744999	2.51825	faces	slt	arctic_a0516_slt	8	[0.159256, 0.068511]	1	3
2.51825	0.0	.	slt	arctic_a0516_slt	9		0	0
0.0	0.20575	.	slt	arctic_a0517_slt	0		0	0
0.20575	0.33700001	Out	slt	arctic_a0517_slt	1		0	0
0.33700001	0.46825001	of	slt	arctic_a0517_slt	2	[0.167929]	0	0
0.46825001	1.3807499	abstractions	slt	arctic_a0517_slt	3	[0.460419, 0.854726, 0.188684]	1	6
1.3807499	1.73075	Ernest	slt	arctic_a0517_slt	4	[0.398031, 0.183557]	1	0
1.73075	1.8245	had	slt	arctic_a0517_slt	5	[0.043096]	0	0
1.8245	2.28075	conjured	slt	arctic_a0517_slt	6	[0.534147, 0.347334]	1	1
2.28075	2.3182499	a	slt	arctic_a0517_slt	7	[0.077848]	0	0
2.3182499	2.71825	vision	slt	arctic_a0517_slt	8	[0.173839, 0.118055]	1	1
2.71825	2.8557501	and	slt	arctic_a0517_slt	9	[0.143994]	0	0
2.8557501	3.08075	made	slt	arctic_a0517_slt	10	[0.393974]	1	0
3.08075	3.237	them	slt	arctic_a0517_slt	11	[0.077811]	0	0
3.237	3.5495	see	slt	arctic_a0517_slt	12	[0.297811]	1	3
3.5495	3.6494999	it	slt	arctic_a0517_slt	13	[0.151182]	0	0
3.6494999	0.0	.	slt	arctic_a0517_slt	14		0	0
0.0	0.19949999	.	slt	arctic_a0518_slt	0		0	0
0.19949999	0.85575002	Illuminating	slt	arctic_a0518_slt	1	[0.238897, 0.127066, 0.398435, 0.121498]	1	1
0.85575002	1.187	oil	slt	arctic_a0518_slt	2	[1.1738]	1	1
1.187	1.3995	was	slt	arctic_a0518_slt	3	[0.05679]	0	0
1.3995	1.8494999	becoming	slt	arctic_a0518_slt	4	[0.07678, 0.192861, 0.053435]	1	1
1.8494999	2.0432501	all	slt	arctic_a0518_slt	5	[0.783549]	1	0
2.0432501	2.5869999	profit	slt	arctic_a0518_slt	6	[0.644431, 0.423458]	1	1
2.5869999	0.0	.	slt	arctic_a0518_slt	7		0	0
0.0	0.080750003	.	slt	arctic_a0519_slt	0		0	0
0.080750003	0.41824999	Such	slt	arctic_a0519_slt	1		0	1
0.41824999	0.50575	an	slt	arctic_a0519_slt	2	[0.249244]	0	0
0.50575	0.79325002	act	slt	arctic_a0519_slt	3	[0.901278]	1	1
0.79325002	0.98699999	was	slt	arctic_a0519_slt	4	[0.069437]	0	0
0.98699999	1.0994999	in	slt	arctic_a0519_slt	5	[0.037966]	0	0
1.0994999	1.41825	direct	slt	arctic_a0519_slt	6	[0.109238, 0.238088]	0	3
1.41825	2.0495	violation	slt	arctic_a0519_slt	7	[0.61824, 0.098578, 0.211584, 0.078644]	1	1
2.0495	2.14325	of	slt	arctic_a0519_slt	8	[0.053047]	0	0
2.14325	2.237	the	slt	arctic_a0519_slt	9	[0.047505]	0	0
2.237	2.6182499	laws	slt	arctic_a0519_slt	10	[0.590262]	1	3
2.6182499	2.7119999	of	slt	arctic_a0519_slt	11	[0.098735]	0	0
2.7119999	2.7620001	the	slt	arctic_a0519_slt	12	[0.01124]	0	0
2.7620001	3.39325	land	slt	arctic_a0519_slt	13	[0.01124, 0.401136]	1	1
3.39325	0.0	.	slt	arctic_a0519_slt	14		0	0
0.0	0.13075	.	slt	arctic_a0520_slt	0		0	0
0.13075	0.26824999	He	slt	arctic_a0520_slt	1		0	0
0.26824999	0.48074999	was	slt	arctic_a0520_slt	2	[0.075156]	0	0
0.48074999	0.79949999	fond	slt	arctic_a0520_slt	3	[1.076408]	1	1
0.79949999	0.89324999	of	slt	arctic_a0520_slt	4	[0.107593]	0	0
0.89324999	1.312	quoting	slt	arctic_a0520_slt	5	[0.512985, 0.057006, 0.042703]	1	1
1.312	1.337	a	slt	arctic_a0520_slt	6	[0.042703]	0	0
1.337	1.86825	fragment	slt	arctic_a0520_slt	7	[0.042703, 0.788392, 0.161572]	1	3
1.86825	2.0432501	from	slt	arctic_a0520_slt	8	[0.047305, 0.040559]	0	0
2.0432501	2.0682499	a	slt	arctic_a0520_slt	9	[0.040559]	0	0
2.0682499	2.4619999	certain	slt	arctic_a0520_slt	10	[0.040559, 0.300633, 0.045507]	1	1
2.4619999	2.9245	poem	slt	arctic_a0520_slt	11	[0.357424, 0.033637]	1	3
2.9245	0.0	.	slt	arctic_a0520_slt	12		0	0
0.0	0.19325	.	slt	arctic_a0521_slt	0		0	0
0.19325	0.52450001	Without	slt	arctic_a0521_slt	1	[0.901327]	1	0
0.52450001	0.76824999	them	slt	arctic_a0521_slt	2	[0.665845]	1	0
0.76824999	0.86825001	he	slt	arctic_a0521_slt	3	[0.059383]	0	0
0.86825001	1.012	could	slt	arctic_a0521_slt	4	[0.057806]	0	0
1.012	1.26825	not	slt	arctic_a0521_slt	5	[0.754458]	1	1
1.26825	1.487	run	slt	arctic_a0521_slt	6	[0.080342]	0	0
1.487	1.68075	his	slt	arctic_a0521_slt	7	[0.056282]	0	0
1.68075	2.2744999	empire	slt	arctic_a0521_slt	8	[0.136564, 0.732158, 0.275332]	1	1
2.2744999	0.0	.	slt	arctic_a0521_slt	9		0	0
0.0	0.1245	.	slt	arctic_a0522_slt	0		0	0
0.1245	0.29324999	For	slt	arctic_a0522_slt	1		0	0
0.29324999	0.60575002	such	slt	arctic_a0522_slt	2	[0.638935]	1	1
0.60575002	1.10575	countries	slt	arctic_a0522_slt	3	[0.518698, 0.311141]	1	1
1.10575	1.4432499	nothing	slt	arctic_a0522_slt	4	[0.569713, 0.184156]	1	1
1.4432499	1.9432499	remained	slt	arctic_a0522_slt	5	[0.130302, 0.953935]	1	1
1.9432499	2.1245	but	slt	arctic_a0522_slt	6	[0.203996]	0	0
2.1245	3.112	reorganization	slt	arctic_a0522_slt	7	[0.122279, 0.280981, 0.127606, 0.152348, 0.365269, 0.191611]	1	3
3.112	0.0	.	slt	arctic_a0522_slt	8		0	0
0.0	0.0	.	slt	arctic_a0523_slt	0		0	0
0.0	0.16824999	.	slt	arctic_a0523_slt	1		0	0
0.16824999	0.287	They	slt	arctic_a0523_slt	2		0	0
0.287	0.44325	could	slt	arctic_a0523_slt	3	[0.10328]	0	0
0.44325	0.67449999	not	slt	arctic_a0523_slt	4	[1.274938]	1	1
0.67449999	1.1745	continue	slt	arctic_a0523_slt	5	[0.06273, 0.138485, 0.16127]	0	1
1.1745	1.312	their	slt	arctic_a0523_slt	6	[0.325439]	1	0
1.312	1.6745	method	slt	arctic_a0523_slt	7	[0.354358, 0.087064]	1	1
1.6745	1.7745	of	slt	arctic_a0523_slt	8	[0.068605]	0	0
1.7745	2.26825	producing	slt	arctic_a0523_slt	9	[0.044018, 0.119162, 0.063569]	1	3
2.26825	3.1619999	surpluses	slt	arctic_a0523_slt	10	[0.247544, 0.126275, 0.076874]	1	3
3.1619999	0.0	.	slt	arctic_a0523_slt	11		0	0
0.0	0.06825	.	slt	arctic_a0524_slt	0		0	0
0.06825	0.20575	At	slt	arctic_a0524_slt	1		0	0
0.20575	0.58700001	once	slt	arctic_a0524_slt	2	[0.593141]	0	3
0.58700001	0.73699999	would	slt	arctic_a0524_slt	3	[0.076991]	0	0
0.73699999	0.88700002	be	slt	arctic_a0524_slt	4	[0.795089]	1	0
0.88700002	1.562	instituted	slt	arctic_a0524_slt	5	[0.661671, 0.692471, 0.188072, 0.149036]	1	3
1.562	1.61825	a	slt	arctic_a0524_slt	6	[0.1781]	0	0
1.61825	2.0057499	dozen	slt	arctic_a0524_slt	7	[0.702648, 0.108242]	1	3
2.0057499	2.58075	cooperative	slt	arctic_a0524_slt	8	[0.268632, 0.959103, 0.176746, 0.073945, 0.259951]	1	1
2.58075	3.1932499	commonwealth	slt	arctic_a0524_slt	9	[0.411713, 0.087476, 0.180611]	1	1
3.1932499	3.6807499	states	slt	arctic_a0524_slt	10	[0.419232]	1	3
3.6807499	0.0	.	slt	arctic_a0524_slt	11		0	0
0.0	0.1495	.	slt	arctic_a0525_slt	0		0	0
0.1495	0.29324999	The	slt	arctic_a0525_slt	1		0	0
0.29324999	0.86199999	Oligarchy	slt	arctic_a0525_slt	2	[0.340018, 0.39657, 0.547316, 0.4149]	1	5
0.86199999	1.1932499	wanted	slt	arctic_a0525_slt	3	[0.361624, 0.226525]	1	1
1.1932499	1.8182499	violence	slt	arctic_a0525_slt	4	[0.934137, 0.162271, 0.187232]	1	3
1.8182499	1.962	.	slt	arctic_a0525_slt	5		0	0
1.962	2.0994999	and	slt	arctic_a0525_slt	6	[0.108483]	0	0
2.0994999	2.20575	it	slt	arctic_a0525_slt	7	[0.181355]	0	0
2.20575	2.4432499	set	slt	arctic_a0525_slt	8	[0.347043]	1	0
2.4432499	2.6494999	its	slt	arctic_a0525_slt	9	[0.241548]	0	0
2.6494999	3.08075	agents	slt	arctic_a0525_slt	10	[0.482628, 0.678191]	1	3
3.08075	3.8369999	provocateurs	slt	arctic_a0525_slt	11	[0.149465, 0.317026, 0.109467, 0.262944]	1	1
3.8369999	3.9619999	to	slt	arctic_a0525_slt	12	[0.069135]	0	0
3.9619999	4.3807502	work	slt	arctic_a0525_slt	13	[0.599816]	1	3
4.3807502	0.0	.	slt	arctic_a0525_slt	14		0	0
0.0	0.19325	.	slt	arctic_a0526_slt	0		0	0
0.19325	0.68699998	Nowhere	slt	arctic_a0526_slt	1	[0.162213]	0	1
0.68699998	0.87449998	did	slt	arctic_a0526_slt	2	[0.269326]	1	0
0.87449998	0.94950002	the	slt	arctic_a0526_slt	3	[0.158417]	0	0
0.94950002	1.28075	raw	slt	arctic_a0526_slt	4	[0.91175]	1	3
1.28075	1.562	earth	slt	arctic_a0526_slt	5	[0.394774]	0	0
1.562	2.1370001	appear	slt	arctic_a0526_slt	6	[0.252706, 0.325104]	1	1
2.1370001	0.0	.	slt	arctic_a0526_slt	7		0	0
0.0	0.15575001	.	slt	arctic_a0527_slt	0		0	0
0.15575001	0.237	The	slt	arctic_a0527_slt	1		0	0
0.237	0.61199999	lush	slt	arctic_a0527_slt	2	[0.614171]	1	1
0.61199999	1.3494999	vegetation	slt	arctic_a0527_slt	3	[0.350188, 0.515521, 0.347843, 0.033842]	1	6
1.3494999	1.487	of	slt	arctic_a0527_slt	4	[0.191647]	0	0
1.487	1.65575	that	slt	arctic_a0527_slt	5	[0.383318]	1	0
1.65575	2.112	sheltered	slt	arctic_a0527_slt	6	[0.107945, 0.117185]	0	1
2.112	2.4619999	spot	slt	arctic_a0527_slt	7	[0.9]	1	1
2.4619999	2.6995001	make	slt	arctic_a0527_slt	8	[0.099139, 0.050972]	0	0
2.6995001	2.7244999	a	slt	arctic_a0527_slt	9	[0.050972]	0	0
2.7244999	3.1932499	natural	slt	arctic_a0527_slt	10	[0.050972, 0.459029, 0.051321, 0.069465]	1	1
3.1932499	3.7495	shield	slt	arctic_a0527_slt	11	[0.221047]	1	1
3.7495	0.0	.	slt	arctic_a0527_slt	12		0	0
0.0	0.19325	.	slt	arctic_a0528_slt	0		0	0
0.19325	0.44325	Men	slt	arctic_a0528_slt	1		0	0
0.44325	0.62449998	who	slt	arctic_a0528_slt	2	[0.278929]	0	0
0.62449998	1.012	endure	slt	arctic_a0528_slt	3	[0.166294, 0.318849]	0	1
1.012	1.1495	it	slt	arctic_a0528_slt	4	[0.386454]	1	0
1.1495	1.237	.	slt	arctic_a0528_slt	5		0	0
1.237	1.55575	call	slt	arctic_a0528_slt	6	[0.426275, 0.107263]	1	1
1.55575	1.60575	it	slt	arctic_a0528_slt	7	[0.107263]	0	0
1.60575	1.987	living	slt	arctic_a0528_slt	8	[0.146326, 0.199097]	0	3
1.987	2.39325	death	slt	arctic_a0528_slt	9	[0.926132]	1	3
2.39325	0.0	.	slt	arctic_a0528_slt	10		0	0
0.0	0.18075	.	slt	arctic_a0529_slt	0		0	0
0.18075	0.40575001	As	slt	arctic_a0529_slt	1		0	0
0.40575001	0.50575	I	slt	arctic_a0529_slt	2	[0.477765]	0	0
0.50575	0.90574998	say	slt	arctic_a0529_slt	3	[0.924404]	1	1
0.90574998	1.0682499	he	slt	arctic_a0529_slt	4	[0.218791]	0	0
1.0682499	1.187	had	slt	arctic_a0529_slt	5	[0.091142]	0	0
1.187	1.58075	tapped	slt	arctic_a0529_slt	6	[0.911092]	1	1
1.58075	1.6307499	the	slt	arctic_a0529_slt	7	[0.099351]	0	0
1.6307499	2.062	message	slt	arctic_a0529_slt	8	[0.099351, 0.272383, 0.242492]	1	1
2.062	2.3557501	very	slt	arctic_a0529_slt	9	[0.111364, 0.035055]	0	3
2.3557501	2.9807501	rapidly	slt	arctic_a0529_slt	10	[0.035055, 0.501027, 0.052756, 0.36753]	1	3
2.9807501	0.0	.	slt	arctic_a0529_slt	11		0	0
0.0	0.19325	.	slt	arctic_a0530_slt	0		0	0
0.19325	0.51200002	Ask	slt	arctic_a0530_slt	1		0	0
0.51200002	0.79325002	him	slt	arctic_a0530_slt	2	[0.199996]	0	0
0.79325002	0.93699998	I	slt	arctic_a0530_slt	3	[0.345351]	0	0
0.93699998	1.3807499	laughed	slt	arctic_a0530_slt	4	[0.487146]	1	3
1.3807499	1.4744999	.	slt	arctic_a0530_slt	5		0	0
1.4744999	1.65575	then	slt	arctic_a0530_slt	6	[0.124054]	0	0
1.65575	1.89325	turned	slt	arctic_a0530_slt	7	[0.148245]	1	0
1.89325	1.95575	to	slt	arctic_a0530_slt	8	[0.030612]	0	0
1.95575	2.70575	Pasquini	slt	arctic_a0530_slt	9	[0.030612, 0.208157, 0.221315, 0.314063]	1	1
2.70575	0.0	.	slt	arctic_a0530_slt	10		0	0
0.0	0.19949999	.	slt	arctic_a0531_slt	0		0	0
0.19949999	0.31200001	In	slt	arctic_a0531_slt	1		0	0
0.31200001	0.49950001	what	slt	arctic_a0531_slt	2	[0.469401]	1	0
0.49950001	1.062	bucolic	slt	arctic_a0531_slt	3	[0.081329, 0.443346, 0.087502]	1	6
1.062	1.387	school	slt	arctic_a0531_slt	4	[0.043251]	0	1
1.387	1.45575	of	slt	arctic_a0531_slt	5	[0.120217]	0	0
1.45575	1.84325	fence	slt	arctic_a0531_slt	6	[0.681927]	1	1
1.84325	1.9432499	he	slt	arctic_a0531_slt	7	[0.098622]	0	0
1.9432499	2.0745001	had	slt	arctic_a0531_slt	8	[0.116914]	0	0
2.0745001	2.2432499	been	slt	arctic_a0531_slt	9	[0.126458]	0	0
2.2432499	2.562	taught	slt	arctic_a0531_slt	10	[0.935909]	1	1
2.562	2.737	was	slt	arctic_a0531_slt	11	[0.047148]	0	0
2.737	3.1182499	beyond	slt	arctic_a0531_slt	12	[0.290734, 0.492547]	1	1
3.1182499	3.71825	imagining	slt	arctic_a0531_slt	13	[0.095255, 0.646984, 0.053981, 0.204016]	1	3
3.71825	0.0	.	slt	arctic_a0531_slt	14		0	0
0.0	0.18700001	.	slt	arctic_a0532_slt	0		0	0
0.18700001	0.36825001	May	slt	arctic_a0532_slt	1		0	0
0.36825001	0.73075002	drought	slt	arctic_a0532_slt	2	[0.936207]	1	6
0.73075002	1.26825	destroy	slt	arctic_a0532_slt	3	[0.095919, 0.584895]	1	1
1.26825	1.4119999	your	slt	arctic_a0532_slt	4	[0.086925]	0	0
1.4119999	1.93075	crops	slt	arctic_a0532_slt	5	[0.539236]	1	1
1.93075	0.0	.	slt	arctic_a0532_slt	6		0	0
0.0	0.0	.	slt	arctic_a0533_slt	0		0	0
0.0	0.18700001	.	slt	arctic_a0533_slt	1		0	0
0.18700001	0.59324998	Dunham	slt	arctic_a0533_slt	2	[0.490314]	0	5
0.59324998	0.63700002	.	slt	arctic_a0533_slt	3		0	0
0.63700002	0.8495	can	slt	arctic_a0533_slt	4	[0.208067]	0	0
0.8495	0.98075002	your	slt	arctic_a0533_slt	5	[0.16399]	0	0
0.98075002	1.23075	boy	slt	arctic_a0533_slt	6	[0.953661]	1	0
1.23075	1.437	go	slt	arctic_a0533_slt	7	[0.872096]	1	0
1.437	1.76825	along	slt	arctic_a0533_slt	8	[0.22416, 0.833895]	1	3
1.76825	1.89325	with	slt	arctic_a0533_slt	9	[0.073389]	0	0
1.89325	2.4619999	Jesse	slt	arctic_a0533_slt	10	[0.400801, 0.601537]	1	1
2.4619999	0.0	.	slt	arctic_a0533_slt	11		0	0
0.0	0.18075	.	slt	arctic_a0534_slt	0		0	0
0.18075	0.29949999	But	slt	arctic_a0534_slt	1		0	0
0.29949999	0.81199998	Johannes	slt	arctic_a0534_slt	2	[0.142083, 0.326046, 0.182331]	1	1
0.81199998	1.2495	could	slt	arctic_a0534_slt	3	[1.214595]	1	1
1.2495	1.4119999	.	slt	arctic_a0534_slt	4		0	0
1.4119999	1.6245	and	slt	arctic_a0534_slt	5	[0.227885]	0	0
1.6245	2.0244999	did	slt	arctic_a0534_slt	6	[0.84596]	1	1
2.0244999	0.0	.	slt	arctic_a0534_slt	7		0	0
0.0	0.0	.	slt	arctic_a0535_slt	0		0	0
0.0	0.20575	.	slt	arctic_a0535_slt	1		0	0
0.20575	0.26824999	A	slt	arctic_a0535_slt	2		0	0
0.26824999	0.46200001	new	slt	arctic_a0535_slt	3	[0.402235]	0	0
0.46200001	1.012	preacher	slt	arctic_a0535_slt	4	[0.338138, 0.909057]	1	1
1.012	1.212	and	slt	arctic_a0535_slt	5	[0.574462]	0	0
1.212	1.2495	a	slt	arctic_a0535_slt	6	[0.087123]	0	0
1.2495	1.46825	new	slt	arctic_a0535_slt	7	[0.365463]	0	0
1.46825	2.0057499	doctrine	slt	arctic_a0535_slt	8	[0.836075, 0.217687]	1	1
2.0057499	2.2620001	come	slt	arctic_a0535_slt	9	[0.123268]	0	0
2.2620001	2.39325	to	slt	arctic_a0535_slt	10	[0.106674]	0	0
2.39325	3.0682499	Jerusalem	slt	arctic_a0535_slt	11	[0.408366, 0.280757, 0.029979, 0.073084]	1	6
3.0682499	0.0	.	slt	arctic_a0535_slt	12		0	0
0.0	0.093249999	.	slt	arctic_a0536_slt	0		0	0
0.093249999	0.26824999	He	slt	arctic_a0536_slt	1		0	0
0.26824999	0.43700001	would	slt	arctic_a0536_slt	2	[0.188125]	0	0
0.43700001	1.012	destroy	slt	arctic_a0536_slt	3	[0.237193, 0.9]	1	1
1.012	1.20575	all	slt	arctic_a0536_slt	4	[0.849475]	1	0
1.20575	1.23075	.	slt	arctic_a0536_slt	5		0	0
1.23075	1.59325	things	slt	arctic_a0536_slt	6	[0.255547]	0	1
1.59325	1.71825	that	slt	arctic_a0536_slt	7	[0.160916]	0	0
1.71825	1.8245	are	slt	arctic_a0536_slt	8	[0.080533]	0	0
1.8245	2.2307501	fixed	slt	arctic_a0536_slt	9	[0.398655]	1	1
2.2307501	0.0	.	slt	arctic_a0536_slt	10		0	0
0.0	0.1495	.	slt	arctic_a0537_slt	0		0	0
0.1495	0.287	He	slt	arctic_a0537_slt	1		0	0
0.287	0.48074999	was	slt	arctic_a0537_slt	2	[0.131836, 0.022854]	0	0
0.48074999	0.56199998	an	slt	arctic_a0537_slt	3	[0.022854]	0	0
0.56199998	1.3745	enthusiast	slt	arctic_a0537_slt	4	[0.138633, 0.362237, 0.274106, 0.920889]	1	1
1.3745	1.5245	and	slt	arctic_a0537_slt	5	[0.124954]	0	0
1.5245	1.58075	a	slt	arctic_a0537_slt	6	[0.106681]	0	0
1.58075	1.987	desert	slt	arctic_a0537_slt	7	[0.422492, 0.143188]	1	1
1.987	2.5495	dweller	slt	arctic_a0537_slt	8	[0.233104, 0.247548]	1	1
2.5495	0.0	.	slt	arctic_a0537_slt	9		0	0
0.0	0.19325	.	slt	arctic_a0538_slt	0		0	0
0.19325	0.33700001	What	slt	arctic_a0538_slt	1		0	0
0.33700001	0.87449998	Pascal	slt	arctic_a0538_slt	2	[0.616252, 0.926227]	1	1
0.87449998	1.3182499	glimpsed	slt	arctic_a0538_slt	3	[0.383767]	0	1
1.3182499	1.462	with	slt	arctic_a0538_slt	4	[0.081738]	0	0
1.462	1.5369999	the	slt	arctic_a0538_slt	5	[0.051708]	0	0
1.5369999	1.86825	vision	slt	arctic_a0538_slt	6	[0.051708, 0.266269, 0.084208]	1	3
1.86825	1.95575	of	slt	arctic_a0538_slt	7	[0.11322]	1	0
1.95575	1.99325	a	slt	arctic_a0538_slt	8	[0.077098]	0	0
1.99325	2.562	seer	slt	arctic_a0538_slt	9	[0.77999]	1	3
2.562	2.64325	.	slt	arctic_a0538_slt	10		0	0
2.64325	2.737	I	slt	arctic_a0538_slt	11	[0.405506]	1	0
2.737	2.8807499	have	slt	arctic_a0538_slt	12	[0.084157]	0	0
2.8807499	2.9119999	.	slt	arctic_a0538_slt	13		0	0
2.9119999	3.4182501	lived	slt	arctic_a0538_slt	14	[0.442069]	1	3
3.4182501	0.0	.	slt	arctic_a0538_slt	15		0	0
0.0	0.0	.	slt	arctic_a0539_slt	0		0	0
0.0	0.19949999	.	slt	arctic_a0539_slt	1		0	0
0.19949999	0.29324999	I	slt	arctic_a0539_slt	2		0	0
0.29324999	0.48699999	should	slt	arctic_a0539_slt	3	[0.099122]	0	0
0.48699999	0.69325	like	slt	arctic_a0539_slt	4	[0.455666]	1	0
0.69325	0.83700001	to	slt	arctic_a0539_slt	5	[0.15593]	0	0
0.83700001	1.3745	engage	slt	arctic_a0539_slt	6	[0.129408, 0.930553]	1	1
1.3745	1.6245	just	slt	arctic_a0539_slt	7	[0.198987]	0	0
1.6245	1.7869999	for	slt	arctic_a0539_slt	8	[0.073094]	0	0
1.7869999	2.0495	one	slt	arctic_a0539_slt	9	[0.290593]	1	0
2.0495	2.3057499	whole	slt	arctic_a0539_slt	10	[0.064476]	0	1
2.3057499	2.6932499	life	slt	arctic_a0539_slt	11	[0.906266]	1	1
