david	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	joe	todd	mallory
2	thoroughly	rms	B	arctic_a0177_rms	4	0.98199999	1.702	[0.978549, 0.191247, 0.883225]	2	2	3	2
0	and	rms	B	arctic_a0177_rms	5	1.702	2.152	[0.835464]	1	0	0	0
2	efficiently	rms	B	arctic_a0177_rms	6	2.152	3.0320001	[0.257762, 0.108413, 0.492067]	0	2	3	2
3	mauled	rms	B	arctic_a0177_rms	7	3.0320001	3.622	[0.82844]	1	0	3	1
0	.	rms	B	arctic_a0177_rms	8	3.622	0.0		0	0	0	0
0	.	slt	B	arctic_a0177_slt	0	0.0	0.1495		0	0	0	0
0	She	slt	B	arctic_a0177_slt	1	0.1495	0.3495		0	0	1	0
0	had	slt	B	arctic_a0177_slt	2	0.3495	0.48699999	[0.209286]	0	0	0	0
0	been	slt	B	arctic_a0177_slt	3	0.48699999	0.69950002	[0.295176]	0	0	0	0
0	.	slt	B	arctic_a0177_slt	4	0.69950002	0.7245		0	0	0	0
2	thoroughly	slt	B	arctic_a0177_slt	5	0.7245	1.2995	[1.153732, 0.168132, 0.687184]	2	2	2	3
0	and	slt	B	arctic_a0177_slt	6	1.2995	1.46825	[0.170054]	0	0	0	0
2	efficiently	slt	B	arctic_a0177_slt	7	1.46825	1.99325	[0.093429, 0.06187, 0.044331, 0.117487]	0	0	2	2
2	mauled	slt	B	arctic_a0177_slt	8	1.99325	2.59325	[0.730014]	1	2	3	1
0	.	slt	B	arctic_a0177_slt	9	2.59325	0.0		0	0	0	0
0	.	rms	B	arctic_a0178_rms	0	0.0	0.112		0	0	0	0
0	Every	rms	B	arctic_a0178_rms	1	0.112	0.50199997	[0.65221, 0.405757]	1	0	3	0
2	bone	rms	B	arctic_a0178_rms	2	0.50199997	0.98199999	[1.065844]	1	2	2	1
0	in	rms	B	arctic_a0178_rms	3	0.98199999	1.152	[0.190158]	0	0	0	0
0	her	rms	B	arctic_a0178_rms	4	1.152	1.362	[0.273686]	0	0	0	0
1	aged	rms	B	arctic_a0178_rms	5	1.362	1.7819999	[0.639341]	1	0	2	0
1	body	rms	B	arctic_a0178_rms	6	1.7819999	2.362	[0.62839, 0.593377]	2	0	1	0
0	seemed	rms	B	arctic_a0178_rms	7	2.362	2.7720001	[0.170019]	0	0	0	0
2	broken	rms	B	arctic_a0178_rms	8	2.7720001	3.362	[0.348674, 0.106331]	1	2	2	2
0	or	rms	B	arctic_a0178_rms	9	3.362	3.572	[0.161682]	1	0	0	0
1	dislocated	rms	B	arctic_a0178_rms	10	3.572	4.4419999	[0.123606, 0.161593, 0.186528, 0.132365]	1	1	2	2
0	.	rms	B	arctic_a0178_rms	11	4.4419999	0.0		0	0	0	0
0	.	slt	B	arctic_a0178_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0178_slt	1	0.0	0.20575		0	0	0	0
0	Every	slt	B	arctic_a0178_slt	2	0.20575	0.43075001	[0.167811, 0.22905]	0	1	0	0
2	bone	slt	B	arctic_a0178_slt	3	0.43075001	0.74949998	[0.612267]	1	1	2	0
0	in	slt	B	arctic_a0178_slt	4	0.74949998	0.86825001	[0.117098]	0	0	0	0
0	her	slt	B	arctic_a0178_slt	5	0.86825001	1.012	[0.204123]	0	0	0	0
2	aged	slt	B	arctic_a0178_slt	6	1.012	1.362	[0.4826]	1	1	1	0
0	.	slt	B	arctic_a0178_slt	7	1.362	1.40575		0	0	0	0
1	body	slt	B	arctic_a0178_slt	8	1.40575	1.7745	[0.9, 0.164984]	1	2	2	2
0	seemed	slt	B	arctic_a0178_slt	9	1.7745	2.1494999	[0.109309]	0	0	0	0
2	broken	slt	B	arctic_a0178_slt	10	2.1494999	2.58075	[0.163836, 0.234252, 0.02108]	1	1	2	1
0	or	slt	B	arctic_a0178_slt	11	2.58075	2.6745	[0.02108]	0	0	0	0
2	dislocated	slt	B	arctic_a0178_slt	12	2.6745	3.40575	[0.157217, 0.061992, 0.159574, 0.111797]	2	0	2	1
0	.	slt	B	arctic_a0178_slt	13	3.40575	0.0		0	0	0	0
0	.	rms	B	arctic_a0179_rms	0	0.0	0.071999997		0	0	0	0
2	Tomorrow	rms	B	arctic_a0179_rms	1	0.071999997	0.78200001	[1.193482, 0.545887]	1	2	1	2
0	I'm	rms	B	arctic_a0179_rms	2	0.78200001	1.012	[0.413355]	0	0	0	0
0	going	rms	B	arctic_a0179_rms	3	1.012	1.352	[0.582334, 0.216143]	1	1	0	0
0	after	rms	B	arctic_a0179_rms	4	1.352	1.682	[0.526252, 0.066067]	1	0	0	0
0	that	rms	B	arctic_a0179_rms	5	1.682	1.882	[0.066067, 0.5931]	0	0	0	0
2	bear	rms	B	arctic_a0179_rms	6	1.882	2.342	[1.250669]	1	2	2	2
0	he	rms	B	arctic_a0179_rms	7	2.342	2.4920001	[0.140817]	0	0	0	1
1	said	rms	B	arctic_a0179_rms	8	2.4920001	2.9419999	[0.367084]	1	0	1	1
0	.	rms	B	arctic_a0179_rms	9	2.9419999	0.0		0	0	0	0
0	.	slt	B	arctic_a0179_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0179_slt	1	0.0	0.13699999		0	0	0	0
2	Tomorrow	slt	B	arctic_a0179_slt	2	0.13699999	0.60575002	[0.733062, 0.668408]	2	2	2	1
0	I'm	slt	B	arctic_a0179_slt	3	0.60575002	0.75575	[0.713529]	1	0	0	0
0	going	slt	B	arctic_a0179_slt	4	0.75575	1.05575	[0.92199, 0.119052]	1	0	0	0
0	after	slt	B	arctic_a0179_slt	5	1.05575	1.34325	[0.699913, 0.159099]	1	0	0	0
0	that	slt	B	arctic_a0179_slt	6	1.34325	1.54325	[0.9]	1	0	0	0
2	bear	slt	B	arctic_a0179_slt	7	1.54325	1.91825	[0.712502]	1	1	2	2
0	he	slt	B	arctic_a0179_slt	8	1.91825	2.0682499	[0.16345]	0	0	0	1
1	said	slt	B	arctic_a0179_slt	9	2.0682499	2.4932499	[0.623474]	1	0	1	1
0	.	slt	B	arctic_a0179_slt	10	2.4932499	0.0		0	0	0	0
0	.	rms	B	arctic_a0180_rms	0	0.0	0.102		0	0	0	0
0	If	rms	B	arctic_a0180_rms	1	0.102	0.322		0	0	0	0
2	not	rms	B	arctic_a0180_rms	2	0.322	0.71200001	[1.074555]	1	2	1	0
0	.	rms	B	arctic_a0180_rms	3	0.71200001	0.93199998		0	0	0	0
0	let's	rms	B	arctic_a0180_rms	4	0.93199998	1.372	[0.201829]	1	0	0	0
0	say	rms	B	arctic_a0180_rms	5	1.372	1.6619999	[0.743525]	1	0	1	0
0	our	rms	B	arctic_a0180_rms	6	1.6619999	1.812	[0.651483, 0.572705]	1	0	0	0
2	prayers	rms	B	arctic_a0180_rms	7	1.812	2.4619999	[0.438149]	1	1	3	2
0	and	rms	B	arctic_a0180_rms	8	2.4619999	2.6719999	[0.090095]	0	0	0	0
0	go	rms	B	arctic_a0180_rms	9	2.6719999	2.7720001	[0.349058]	1	0	0	1
0	to	rms	B	arctic_a0180_rms	10	2.7720001	2.902	[0.086997]	0	0	0	1
2	bed	rms	B	arctic_a0180_rms	11	2.902	3.342	[0.798228]	1	1	2	1
0	.	rms	B	arctic_a0180_rms	12	3.342	0.0		0	0	0	0
0	.	slt	B	arctic_a0180_slt	0	0.0	0.19949999		0	0	0	0
0	If	slt	B	arctic_a0180_slt	1	0.19949999	0.36825001		0	0	0	0
2	not	slt	B	arctic_a0180_slt	2	0.36825001	0.69950002	[0.936211]	1	1	0	0
0	.	slt	B	arctic_a0180_slt	3	0.69950002	0.76200002		0	0	0	0
0	let's	slt	B	arctic_a0180_slt	4	0.76200002	1.0245	[0.146931]	0	0	0	1
2	say	slt	B	arctic_a0180_slt	5	1.0245	1.237	[0.662126]	1	2	1	0
0	our	slt	B	arctic_a0180_slt	6	1.237	1.387	[0.306228, 0.798065]	1	0	0	0
2	prayers	slt	B	arctic_a0180_slt	7	1.387	1.9119999	[0.136809]	0	1	2	2
0	and	slt	B	arctic_a0180_slt	8	1.9119999	2.062	[0.101653]	1	0	0	0
0	go	slt	B	arctic_a0180_slt	9	2.062	2.2244999	[0.114201]	1	0	0	1
0	to	slt	B	arctic_a0180_slt	10	2.2244999	2.3682499	[0.048574]	0	0	0	1
2	bed	slt	B	arctic_a0180_slt	11	2.3682499	2.64325	[0.721326]	1	0	2	1
0	.	slt	B	arctic_a0180_slt	12	2.64325	0.0		0	0	0	0
0	.	rms	B	arctic_a0181_rms	0	0.0	0.102		0	0	0	0
0	So	rms	B	arctic_a0181_rms	1	0.102	0.442		0	0	0	0
2	cheer	rms	B	arctic_a0181_rms	2	0.442	0.81199998	[0.43678]	0	2	2	2
0	up	rms	B	arctic_a0181_rms	3	0.81199998	1.072	[0.618055]	1	0	0	0
0	.	rms	B	arctic_a0181_rms	4	1.072	1.222		0	0	0	0
0	and	rms	B	arctic_a0181_rms	5	1.222	1.472	[0.354472]	1	0	0	0
2	give	rms	B	arctic_a0181_rms	6	1.472	1.712	[0.426055]	0	2	2	3
0	us	rms	B	arctic_a0181_rms	7	1.712	1.982	[0.497261]	1	0	0	3
0	your	rms	B	arctic_a0181_rms	8	1.982	2.102	[0.099923]	0	0	0	0
2	paw	rms	B	arctic_a0181_rms	9	2.102	2.5420001	[0.916431]	1	2	2	1
0	.	rms	B	arctic_a0181_rms	10	2.5420001	0.0		0	0	0	0
0	.	slt	B	arctic_a0181_slt	0	0.0	0.086999997		0	0	0	0
0	So	slt	B	arctic_a0181_slt	1	0.086999997	0.29324999		0	0	0	0
2	cheer	slt	B	arctic_a0181_slt	2	0.29324999	0.69325	[0.370878]	0	1	2	2
2	up	slt	B	arctic_a0181_slt	3	0.69325	0.92449999	[0.482713]	1	0	0	3
0	.	slt	B	arctic_a0181_slt	4	0.92449999	0.96824998		0	0	0	0
0	and	slt	B	arctic_a0181_slt	5	0.96824998	1.137	[0.171025]	0	0	0	0
0	give	slt	B	arctic_a0181_slt	6	1.137	1.3182499	[0.108749]	0	0	0	1
0	us	slt	B	arctic_a0181_slt	7	1.3182499	1.4245	[0.12673]	1	0	0	1
0	your	slt	B	arctic_a0181_slt	8	1.4245	1.54325	[0.070012]	0	0	0	1
2	paw	slt	B	arctic_a0181_slt	9	1.54325	1.9495	[0.9]	1	2	2	1
0	.	slt	B	arctic_a0181_slt	10	1.9495	0.0		0	0	0	0
0	.	rms	B	arctic_a0182_rms	0	0.0	0.092		0	0	0	0
2	This	rms	B	arctic_a0182_rms	1	0.092	0.48199999		0	2	1	1
2	time	rms	B	arctic_a0182_rms	2	0.48199999	0.94199997	[0.747422]	1	0	0	1
0	he	rms	B	arctic_a0182_rms	3	0.94199997	1.122	[0.34051]	0	0	0	0
0	did	rms	B	arctic_a0182_rms	4	1.122	1.2819999	[0.234119]	0	0	0	0
1	not	rms	B	arctic_a0182_rms	5	1.2819999	1.622	[0.638243]	1	2	0	0
2	yap	rms	B	arctic_a0182_rms	6	1.622	2.1819999	[1.024919]	1	1	2	1
0	for	rms	B	arctic_a0182_rms	7	2.1819999	2.362	[0.01917]	0	0	0	0
2	mercy	rms	B	arctic_a0182_rms	8	2.362	2.9119999	[0.817789, 0.276222]	1	1	2	2
0	.	rms	B	arctic_a0182_rms	9	2.9119999	0.0		0	0	0	0
0	.	slt	B	arctic_a0182_slt	0	0.0	0.162		0	0	0	0
0	This	slt	B	arctic_a0182_slt	1	0.162	0.39324999		0	0	3	0
1	time	slt	B	arctic_a0182_slt	2	0.39324999	0.71824998	[0.910557]	1	2	1	1
0	he	slt	B	arctic_a0182_slt	3	0.71824998	0.84324998	[0.296134]	0	0	0	0
0	did	slt	B	arctic_a0182_slt	4	0.84324998	0.99949998	[0.143621]	0	0	0	0
0	not	slt	B	arctic_a0182_slt	5	0.99949998	1.26825	[0.320908]	0	1	0	1
2	yap	slt	B	arctic_a0182_slt	6	1.26825	1.587	[0.458633]	1	1	2	2
0	for	slt	B	arctic_a0182_slt	7	1.587	1.7495	[0.040305]	0	0	0	0
2	mercy	slt	B	arctic_a0182_slt	8	1.7495	2.33075	[0.271017, 0.346752]	2	0	2	1
0	.	slt	B	arctic_a0182_slt	9	2.33075	0.0		0	0	0	0
0	.	rms	B	arctic_a0183_rms	0	0.0	0.112		0	0	0	0
0	And	rms	B	arctic_a0183_rms	1	0.112	0.51200002		0	0	2	0
0	the	rms	B	arctic_a0183_rms	2	0.51200002	0.82200003	[0.515937]	0	0	0	0
2	air	rms	B	arctic_a0183_rms	3	0.82200003	1.112	[0.938697]	1	2	3	3
0	was	rms	B	arctic_a0183_rms	4	1.112	1.342	[0.150681]	0	0	0	0
1	growing	rms	B	arctic_a0183_rms	5	1.342	1.802	[0.537246, 0.095774]	1	0	2	1
2	chilly	rms	B	arctic_a0183_rms	6	1.802	2.342	[0.16885, 0.26299]	1	2	1	2
0	.	rms	B	arctic_a0183_rms	7	2.342	0.0		0	0	0	0
0	.	slt	B	arctic_a0183_slt	0	0.0	0.18075		0	0	0	0
0	And	slt	B	arctic_a0183_slt	1	0.18075	0.33074999		0	0	0	0
0	the	slt	B	arctic_a0183_slt	2	0.33074999	0.49325001	[0.859153]	1	0	0	0
2	air	slt	B	arctic_a0183_slt	3	0.49325001	0.65574998	[0.913251]	1	2	3	3
0	was	slt	B	arctic_a0183_slt	4	0.65574998	0.85575002	[0.214105]	0	0	0	0
1	growing	slt	B	arctic_a0183_slt	5	0.85575002	1.262	[0.79559, 0.247441]	1	1	3	1
2	chilly	slt	B	arctic_a0183_slt	6	1.262	1.762	[0.172547, 0.436231]	1	1	2	1
0	.	slt	B	arctic_a0183_slt	7	1.762	0.0		0	0	0	0
0	.	rms	B	arctic_a0184_rms	0	0.0	0.102		0	0	0	0
0	Dont	rms	B	arctic_a0184_rms	1	0.102	0.52200001		0	1	0	0
0	you	rms	B	arctic_a0184_rms	2	0.52200001	0.61199999		0	0	0	0
2	see	rms	B	arctic_a0184_rms	3	0.61199999	1.222	[1.098182]	1	2	2	2
0	I'm	rms	B	arctic_a0184_rms	4	1.222	1.5319999	[0.422948]	0	0	0	0
2	chewing	rms	B	arctic_a0184_rms	5	1.5319999	1.992	[0.715707, 0.2465]	1	1	1	2
0	this	rms	B	arctic_a0184_rms	6	1.992	2.2820001	[0.173869]	0	0	0	0
1	thing	rms	B	arctic_a0184_rms	7	2.2820001	2.5220001	[0.332442]	1	1	1	1
0	in	rms	B	arctic_a0184_rms	8	2.5220001	2.7019999	[0.21096]	0	0	0	1
2	two	rms	B	arctic_a0184_rms	9	2.7019999	3.1819999	[0.669105]	1	1	2	1
0	.	rms	B	arctic_a0184_rms	10	3.1819999	0.0		0	0	0	0
0	.	slt	B	arctic_a0184_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0184_slt	1	0.0	0.19325		0	0	0	0
0	Dont	slt	B	arctic_a0184_slt	2	0.19325	0.39950001		0	0	1	0
0	you	slt	B	arctic_a0184_slt	3	0.39950001	0.51824999	[0.134693]	0	0	0	0
2	see	slt	B	arctic_a0184_slt	4	0.51824999	0.98075002	[0.931674]	1	1	2	2
0	I'm	slt	B	arctic_a0184_slt	5	0.98075002	1.18075	[0.391843]	0	0	0	1
2	chewing	slt	B	arctic_a0184_slt	6	1.18075	1.5994999	[0.436437, 0.169684]	1	2	1	1
0	this	slt	B	arctic_a0184_slt	7	1.5994999	1.812	[0.150613]	0	0	0	0
0	thing	slt	B	arctic_a0184_slt	8	1.812	2.0869999	[0.479244]	1	1	1	2
0	in	slt	B	arctic_a0184_slt	9	2.0869999	2.2495	[0.340127]	0	0	0	0
2	two	slt	B	arctic_a0184_slt	10	2.2495	2.6370001	[0.610512]	1	1	2	1
0	.	slt	B	arctic_a0184_slt	11	2.6370001	0.0		0	0	0	0
0	.	rms	B	arctic_a0185_rms	0	0.0	0.082000002		0	0	0	0
0	The	rms	B	arctic_a0185_rms	1	0.082000002	0.212		0	0	0	0
2	questions	rms	B	arctic_a0185_rms	2	0.212	0.90200001	[0.13262, 0.195197]	0	2	2	3
1	may	rms	B	arctic_a0185_rms	3	0.90200001	1.102	[0.786531]	1	0	0	1
0	have	rms	B	arctic_a0185_rms	4	1.102	1.312	[0.316464]	0	0	0	0
0	come	rms	B	arctic_a0185_rms	5	1.312	1.612	[0.20459]	0	0	0	1
2	vaguely	rms	B	arctic_a0185_rms	6	1.612	2.1919999	[1.141848, 0.462358]	1	2	2	1
0	in	rms	B	arctic_a0185_rms	7	2.1919999	2.402	[0.308754]	0	0	0	0
0	his	rms	B	arctic_a0185_rms	8	2.402	2.612	[0.243315]	0	0	0	0
2	mind	rms	B	arctic_a0185_rms	9	2.612	3.122	[0.514237]	1	0	2	2
0	.	rms	B	arctic_a0185_rms	10	3.122	0.0		0	0	0	0
0	.	slt	B	arctic_a0185_slt	0	0.0	0.043249998		0	0	0	0
0	The	slt	B	arctic_a0185_slt	1	0.043249998	0.13699999		0	0	0	0
2	questions	slt	B	arctic_a0185_slt	2	0.13699999	0.71824998	[0.511683, 0.519918]	2	2	1	1
0	may	slt	B	arctic_a0185_slt	3	0.71824998	0.86825001	[0.30306]	0	0	0	0
0	have	slt	B	arctic_a0185_slt	4	0.86825001	1.0369999	[0.114661]	0	0	0	0
1	come	slt	B	arctic_a0185_slt	5	1.0369999	1.3245	[0.170131]	0	0	0	0
2	vaguely	slt	B	arctic_a0185_slt	6	1.3245	1.7495	[0.689988, 0.21064]	1	1	2	2
0	in	slt	B	arctic_a0185_slt	7	1.7495	1.86825	[0.146448]	0	0	0	0
0	his	slt	B	arctic_a0185_slt	8	1.86825	2.0369999	[0.030902]	0	0	0	0
2	mind	slt	B	arctic_a0185_slt	9	2.0369999	2.5869999	[0.9033]	1	0	2	0
0	.	slt	B	arctic_a0185_slt	10	2.5869999	0.0		0	0	0	0
0	.	rms	B	arctic_a0186_rms	0	0.0	0.122		0	0	0	0
0	Like	rms	B	arctic_a0186_rms	1	0.122	0.39199999		0	0	1	0
0	a	rms	B	arctic_a0186_rms	2	0.39199999	0.442	[0.177326]	0	0	0	0
2	flash	rms	B	arctic_a0186_rms	3	0.442	1.052	[1.00659]	1	1	2	2
0	he	rms	B	arctic_a0186_rms	4	1.052	1.1619999		0	0	0	0
2	launched	rms	B	arctic_a0186_rms	5	1.1619999	1.602	[0.871607]	1	2	1	1
0	himself	rms	B	arctic_a0186_rms	6	1.602	2.1719999	[0.047916, 0.189002]	1	0	0	1
0	into	rms	B	arctic_a0186_rms	7	2.1719999	2.4119999	[0.139394, 0.116134]	1	0	0	0
0	the	rms	B	arctic_a0186_rms	8	2.4119999	2.5120001	[0.25663]	0	0	0	0
2	feathered	rms	B	arctic_a0186_rms	9	2.5120001	2.9319999	[0.745716, 0.30994]	1	1	1	1
2	mass	rms	B	arctic_a0186_rms	10	2.9319999	3.5120001	[1.002147]	1	1	2	1
0	of	rms	B	arctic_a0186_rms	11	3.5120001	3.6619999	[0.245542]	0	0	0	0
0	the	rms	B	arctic_a0186_rms	12	3.6619999	3.872	[0.261463]	0	0	0	1
2	owl	rms	B	arctic_a0186_rms	13	3.872	4.2519999		0	1	2	0
0	.	rms	B	arctic_a0186_rms	14	4.2519999	0.0		0	0	0	0
0	.	slt	B	arctic_a0186_slt	0	0.0	0.19325		0	0	0	0
0	Like	slt	B	arctic_a0186_slt	1	0.19325	0.40575001		0	0	0	0
0	a	slt	B	arctic_a0186_slt	2	0.40575001	0.44325	[0.034962]	0	0	0	0
2	flash	slt	B	arctic_a0186_slt	3	0.44325	0.93075001	[0.932841]	1	2	2	2
0	he	slt	B	arctic_a0186_slt	4	0.93075001	1.0369999	[0.061782]	0	0	0	0
2	launched	slt	B	arctic_a0186_slt	5	1.0369999	1.462	[0.384439]	1	1	0	1
1	himself	slt	B	arctic_a0186_slt	6	1.462	1.9245	[0.024771, 0.130264]	1	0	0	1
0	into	slt	B	arctic_a0186_slt	7	1.9245	2.1494999	[0.046874, 0.033228]	0	0	0	0
0	the	slt	B	arctic_a0186_slt	8	2.1494999	2.237	[0.017706]	0	0	0	0
2	feathered	slt	B	arctic_a0186_slt	9	2.237	2.6995001	[0.338435, 0.337122]	1	1	1	1
2	mass	slt	B	arctic_a0186_slt	10	2.6995001	3.0557499	[0.461257]	1	1	2	1
0	of	slt	B	arctic_a0186_slt	11	3.0557499	3.1370001	[0.031804]	0	0	0	0
0	the	slt	B	arctic_a0186_slt	12	3.1370001	3.26825	[0.176731]	0	0	0	0
2	owl	slt	B	arctic_a0186_slt	13	3.26825	3.6619999	[0.429623]	1	1	2	1
0	.	slt	B	arctic_a0186_slt	14	3.6619999	0.0		0	0	0	0
0	.	rms	B	arctic_a0187_rms	0	0.0	0.092		0	0	0	0
2	Ahead	rms	B	arctic_a0187_rms	1	0.092	0.45199999	[0.461255]	1	1	2	0
0	of	rms	B	arctic_a0187_rms	2	0.45199999	0.61199999	[0.240456]	0	0	0	0
1	them	rms	B	arctic_a0187_rms	3	0.61199999	0.93199998	[0.258897]	1	0	0	2
0	they	rms	B	arctic_a0187_rms	4	0.93199998	1.242	[0.196553]	0	0	0	0
0	saw	rms	B	arctic_a0187_rms	5	1.242	1.6720001		0	1	1	0
0	a	rms	B	arctic_a0187_rms	6	1.6720001	1.732	[0.084384]	0	0	0	0
2	glimmer	rms	B	arctic_a0187_rms	7	1.732	2.2219999	[0.084384, 0.068719, 0.629858]	1	2	2	1
0	of	rms	B	arctic_a0187_rms	8	2.2219999	2.372	[0.123445]	0	0	0	0
2	sunshine	rms	B	arctic_a0187_rms	9	2.372	3.122	[0.233749, 0.249288]	2	1	2	1
0	.	rms	B	arctic_a0187_rms	10	3.122	0.0		0	0	0	0
0	.	slt	B	arctic_a0187_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0187_slt	1	0.0	0.19949999		0	0	0	0
1	Ahead	slt	B	arctic_a0187_slt	2	0.19949999	0.48699999	[0.75421]	1	2	1	1
0	of	slt	B	arctic_a0187_slt	3	0.48699999	0.5995	[0.058358]	0	0	0	0
0	them	slt	B	arctic_a0187_slt	4	0.5995	0.83700001	[0.287216]	1	0	0	0
0	they	slt	B	arctic_a0187_slt	5	0.83700001	0.93699998	[0.072635]	0	0	0	0
1	saw	slt	B	arctic_a0187_slt	6	0.93699998	1.312	[0.938761, 0.062924]	1	1	0	0
0	a	slt	B	arctic_a0187_slt	7	1.312	1.337	[0.062924]	0	0	0	0
2	glimmer	slt	B	arctic_a0187_slt	8	1.337	1.74325	[0.062924, 0.024196, 0.176861, 0.053271]	1	1	2	2
0	of	slt	B	arctic_a0187_slt	9	1.74325	1.80575	[0.053271]	0	0	0	0
2	sunshine	slt	B	arctic_a0187_slt	10	1.80575	2.5745001	[0.137215, 0.272657]	1	0	2	1
0	.	slt	B	arctic_a0187_slt	11	2.5745001	0.0		0	0	0	0
0	.	rms	B	arctic_a0188_rms	0	0.0	0.071999997		0	0	0	0
1	Two	rms	B	arctic_a0188_rms	1	0.071999997	0.39199999		0	2	2	0
2	gigantic	rms	B	arctic_a0188_rms	2	0.39199999	1.192	[0.807259, 0.787172, 0.208712]	2	1	2	2
2	owls	rms	B	arctic_a0188_rms	3	1.192	1.762	[0.925972]	1	0	1	1
0	were	rms	B	arctic_a0188_rms	4	1.762	1.942	[0.310617]	0	0	0	0
2	tearing	rms	B	arctic_a0188_rms	5	1.942	2.552	[0.675037, 0.167167]	1	2	3	2
0	at	rms	B	arctic_a0188_rms	6	2.552	2.7820001	[0.5204]	1	0	0	0
0	the	rms	B	arctic_a0188_rms	7	2.7820001	2.842	[0.119175]	0	0	0	0
2	carcass	rms	B	arctic_a0188_rms	8	2.842	3.632	[0.119175, 0.062218, 0.249903]	1	1	2	1
0	.	rms	B	arctic_a0188_rms	9	3.632	0.0		0	0	0	0
0	.	slt	B	arctic_a0188_slt	0	0.0	0.0		0	0	0	0
0	.	slt	B	arctic_a0188_slt	1	0.0	0.1745		0	0	0	0
1	Two	slt	B	arctic_a0188_slt	2	0.1745	0.40575001		0	2	0	1
1	gigantic	slt	B	arctic_a0188_slt	3	0.40575001	0.98075002	[0.541187, 1.15933, 0.221366]	1	0	1	0
2	owls	slt	B	arctic_a0188_slt	4	0.98075002	1.337	[0.715544]	1	1	2	1
0	were	slt	B	arctic_a0188_slt	5	1.337	1.462	[0.143157]	0	0	0	0
2	tearing	slt	B	arctic_a0188_slt	6	1.462	1.8245	[0.102435, 0.105392]	0	1	2	2
0	at	slt	B	arctic_a0188_slt	7	1.8245	1.9245	[0.125412]	0	0	0	0
0	the	slt	B	arctic_a0188_slt	8	1.9245	2.0057499	[0.10974]	0	0	0	0
2	carcass	slt	B	arctic_a0188_slt	9	2.0057499	2.6057501	[0.159439, 0.140892]	2	0	2	1
0	.	slt	B	arctic_a0188_slt	10	2.6057501	0.0		0	0	0	0
0	.	rms	B	arctic_a0189_rms	0	0.0	0.102		0	0	0	0
0	The	rms	B	arctic_a0189_rms	1	0.102	0.292		0	0	0	0
1	big	rms	B	arctic_a0189_rms	2	0.292	0.56199998	[0.917035]	1	2	2	3
2	eyed	rms	B	arctic_a0189_rms	3	0.56199998	0.98199999	[0.949382]	1	0	0	3
0	clucking	rms	B	arctic_a0189_rms	4	0.98199999	1.612	[0.075141, 0.012467]	0	0	0	0
2	moose	rms	B	arctic_a0189_rms	5	1.612	1.7920001	[0.263916]	0	2	2	2
2	birds	rms	B	arctic_a0189_rms	6	1.7920001	2.2720001	[0.420962]	1	0	0	1
0	were	rms	B	arctic_a0189_rms	7	2.2720001	2.4319999		0	0	0	0
2	most	rms	B	arctic_a0189_rms	8	2.4319999	2.872	[0.184363, 0.277316]	1	0	0	0
2	annoying	rms	B	arctic_a0189_rms	9	2.872	3.5420001	[0.093879, 0.486855, 0.066303]	1	1	2	2
0	.	rms	B	arctic_a0189_rms	10	3.5420001	0.0		0	0	0	0
0	.	slt	B	arctic_a0189_slt	0	0.0	0.15575001		0	0	0	0
0	The	slt	B	arctic_a0189_slt	1	0.15575001	0.24950001		0	0	0	0
1	big	slt	B	arctic_a0189_slt	2	0.24950001	0.49950001	[0.208711]	0	0	2	1
2	eyed	slt	B	arctic_a0189_slt	3	0.49950001	0.77450001	[0.901743]	1	2	1	1
0	clucking	slt	B	arctic_a0189_slt	4	0.77450001	1.337	[0.212527, 0.092801]	0	1	0	2
2	moose	slt	B	arctic_a0189_slt	5	1.337	1.60575	[0.122496]	0	0	3	0
2	birds	slt	B	arctic_a0189_slt	6	1.60575	1.99325	[0.37158]	1	0	2	0
0	were	slt	B	arctic_a0189_slt	7	1.99325	2.1182499	[0.06033]	0	0	0	0
2	most	slt	B	arctic_a0189_slt	8	2.1182499	2.53075	[0.153154]	1	0	1	0
2	annoying	slt	B	arctic_a0189_slt	9	2.53075	3.0994999	[0.096563, 0.182817, 0.212396]	1	1	2	2
0	.	slt	B	arctic_a0189_slt	10	3.0994999	0.0		0	0	0	0
0	.	rms	B	arctic_a0190_rms	0	0.0	0.102		0	0	0	0
0	Next	rms	B	arctic_a0190_rms	1	0.102	0.51200002		0	0	0	0
0	to	rms	B	arctic_a0190_rms	2	0.51200002	0.59200001	[0.07035]	0	0	0	0
2	them	rms	B	arctic_a0190_rms	3	0.59200001	1.082	[1.199161]	1	2	3	1
0	the	rms	B	arctic_a0190_rms	4	1.082	1.262	[0.08289]	0	0	0	0
1	Canada	rms	B	arctic_a0190_rms	5	1.262	1.762	[0.08289, 0.74676, 0.095639, 0.392936]	2	1	1	2
1	jays	rms	B	arctic_a0190_rms	6	1.762	2.372	[0.914617]	1	1	2	2
0	were	rms	B	arctic_a0190_rms	7	2.372	2.5020001		0	0	0	0
1	most	rms	B	arctic_a0190_rms	8	2.5020001	2.872	[0.287293]	1	0	0	1
