todd	word	voice	batch	file	interval_no	onset	offset	tag1	tagger	mallory	joe	david
0	.	slt	A	arctic_a0076_slt	9	2.612	0.0		0	0	0	0
0	.	rms	A	arctic_a0077_rms	0	0.0	0.092		0	0	0	0
0	It	rms	A	arctic_a0077_rms	1	0.092	0.20200001	[0.323773]	0	0	0	0
0	is	rms	A	arctic_a0077_rms	2	0.20200001	0.322	[0.615216]	1	0	0	0
0	the	rms	A	arctic_a0077_rms	3	0.322	0.412	[0.084434]	0	0	0	0
2	fire	rms	A	arctic_a0077_rms	4	0.412	0.93199998	[0.084434, 1.206769, 0.847956]	1	2	2	2
2	partly	rms	A	arctic_a0077_rms	5	0.93199998	1.492	[0.349148]	0	2	1	1
0	.	rms	A	arctic_a0077_rms	6	1.492	1.562		0	0	0	0
0	she	rms	A	arctic_a0077_rms	7	1.562	1.772	[0.170157]	0	0	0	0
0	said	rms	A	arctic_a0077_rms	8	1.772	2.1719999	[0.588421]	1	0	1	1
0	.	rms	A	arctic_a0077_rms	9	2.1719999	0.0		0	0	0	0
0	.	slt	A	arctic_a0077_slt	0	0.0	0.19325		0	0	0	0
0	It	slt	A	arctic_a0077_slt	1	0.19325	0.29949999	[0.165733]	1	0	0	0
0	is	slt	A	arctic_a0077_slt	2	0.29949999	0.4745	[0.119463]	0	0	0	0
0	the	slt	A	arctic_a0077_slt	3	0.4745	0.56199998	[0.046842]	0	0	0	0
2	fire	slt	A	arctic_a0077_slt	4	0.56199998	1.05575	[0.807, 1.00564]	1	1	2	2
0	.	slt	A	arctic_a0077_slt	5	1.05575	1.1619999		0	0	0	0
1	partly	slt	A	arctic_a0077_slt	6	1.1619999	1.65575	[0.122099, 0.20906]	1	2	1	2
0	.	slt	A	arctic_a0077_slt	7	1.65575	1.762		0	0	0	0
0	she	slt	A	arctic_a0077_slt	8	1.762	1.9432499	[0.035334]	0	0	0	0
0	said	slt	A	arctic_a0077_slt	9	1.9432499	2.3745	[0.321347]	1	0	1	1
0	.	slt	A	arctic_a0077_slt	10	2.3745	0.0		0	0	0	0
0	.	rms	A	arctic_a0078_rms	0	0.0	0.082000002		0	0	0	0
2	Then	rms	A	arctic_a0078_rms	1	0.082000002	0.56199998	[1.047694]	1	1	2	1
0	and	rms	A	arctic_a0078_rms	2	0.56199998	0.84200001	[0.134108]	0	0	0	0
0	at	rms	A	arctic_a0078_rms	3	0.84200001	0.92199999	[0.099291]	0	1	0	0
2	supper	rms	A	arctic_a0078_rms	4	0.92199999	1.382	[0.248612, 0.43249]	1	1	2	2
0	he	rms	A	arctic_a0078_rms	5	1.382	1.5420001	[0.049679]	0	0	0	0
0	tried	rms	A	arctic_a0078_rms	6	1.5420001	1.882	[0.440158]	1	2	1	1
0	to	rms	A	arctic_a0078_rms	7	1.882	1.942	[0.059242]	0	0	0	0
1	fathom	rms	A	arctic_a0078_rms	8	1.942	2.4519999	[0.439255, 0.025398]	1	0	1	2
0	her	rms	A	arctic_a0078_rms	9	2.4519999	2.6919999	[0.227614]	1	0	0	1
0	.	rms	A	arctic_a0078_rms	10	2.6919999	0.0		0	0	0	0
0	.	slt	A	arctic_a0078_slt	0	0.0	0.162		0	0	0	0
2	Then	slt	A	arctic_a0078_slt	1	0.162	0.56825	[1.018947]	1	1	2	1
0	.	slt	A	arctic_a0078_slt	2	0.56825	0.73699999		0	0	0	0
0	and	slt	A	arctic_a0078_slt	3	0.73699999	0.91825002	[0.282437]	1	0	0	0
0	at	slt	A	arctic_a0078_slt	4	0.91825002	1.01825	[0.285474]	0	0	0	0
0	supper	slt	A	arctic_a0078_slt	5	1.01825	1.4995	[0.603866, 0.562152]	1	1	2	2
0	he	slt	A	arctic_a0078_slt	6	1.4995	1.71825	[0.176828]	0	0	0	0
0	tried	slt	A	arctic_a0078_slt	7	1.71825	1.99325	[0.9]	1	0	1	1
0	to	slt	A	arctic_a0078_slt	8	1.99325	2.0869999	[0.036407]	0	0	0	0
1	fathom	slt	A	arctic_a0078_slt	9	2.0869999	2.5120001	[0.72354, 0.070313]	1	0	1	2
0	her	slt	A	arctic_a0078_slt	10	2.5120001	2.8182499	[0.457276]	1	0	0	1
0	.	slt	A	arctic_a0078_slt	11	2.8182499	0.0		0	0	0	0
0	.	rms	A	arctic_a0079_rms	0	0.0	0.102		0	0	0	0
0	It	rms	A	arctic_a0079_rms	1	0.102	0.20200001	[0.407029]	1	0	0	0
0	was	rms	A	arctic_a0079_rms	2	0.20200001	0.42199999	[0.134972, 0.078875]	0	0	0	0
0	a	rms	A	arctic_a0079_rms	3	0.42199999	0.45199999	[0.078875]	0	0	0	0
0	large	rms	A	arctic_a0079_rms	4	0.45199999	0.852	[0.078875, 0.406474]	1	2	2	1
2	canoe	rms	A	arctic_a0079_rms	5	0.852	1.362	[0.21175, 0.953976]	1	1	1	2
0	.	rms	A	arctic_a0079_rms	6	1.362	0.0		0	0	0	0
0	.	slt	A	arctic_a0079_slt	0	0.0	0.19949999		0	0	0	0
0	It	slt	A	arctic_a0079_slt	1	0.19949999	0.29949999	[0.836024]	1	0	0	0
0	was	slt	A	arctic_a0079_slt	2	0.29949999	0.52450001	[0.165757]	0	0	0	0
0	a	slt	A	arctic_a0079_slt	3	0.52450001	0.55575001	[0.199407]	0	0	0	0
0	large	slt	A	arctic_a0079_slt	4	0.55575001	0.98075002	[0.824161]	1	2	2	2
0	.	slt	A	arctic_a0079_slt	5	0.98075002	1.0057499		0	0	0	0
2	canoe	slt	A	arctic_a0079_slt	6	1.0057499	1.437	[0.114915, 0.908074]	1	1	0	2
0	.	slt	A	arctic_a0079_slt	7	1.437	0.0		0	0	0	0
0	.	rms	A	arctic_a0080_rms	0	0.0	0.092		0	0	0	0
0	What	rms	A	arctic_a0080_rms	1	0.092	0.26199999	[0.485137]	1	0	0	0
0	if	rms	A	arctic_a0080_rms	2	0.26199999	0.39199999	[0.464346]	0	0	0	0
0	Jeanne	rms	A	arctic_a0080_rms	3	0.39199999	0.74199998	[0.809902]	1	2	1	2
2	failed	rms	A	arctic_a0080_rms	4	0.74199998	1.142	[0.997169]	1	0	1	2
1	him	rms	A	arctic_a0080_rms	5	1.142	1.452	[0.212147]	0	0	0	1
0	.	rms	A	arctic_a0080_rms	6	1.452	0.0		0	0	0	0
0	.	slt	A	arctic_a0080_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0080_slt	1	0.0	0.212		0	0	0	0
0	What	slt	A	arctic_a0080_slt	2	0.212	0.39950001	[0.684584]	1	2	1	0
0	if	slt	A	arctic_a0080_slt	3	0.39950001	0.56199998	[0.67195]	1	0	0	0
0	Jeanne	slt	A	arctic_a0080_slt	4	0.56199998	0.95574999	[0.900693]	1	1	1	2
2	failed	slt	A	arctic_a0080_slt	5	0.95574999	1.3995	[0.897239]	1	1	1	2
0	him	slt	A	arctic_a0080_slt	6	1.3995	1.6307499	[0.452574]	0	0	0	1
0	.	slt	A	arctic_a0080_slt	7	1.6307499	0.0		0	0	0	0
0	.	rms	A	arctic_a0081_rms	0	0.0	0.092		0	0	0	0
0	What	rms	A	arctic_a0081_rms	1	0.092	0.26199999	[0.441189]	0	0	1	0
0	if	rms	A	arctic_a0081_rms	2	0.26199999	0.37200001	[0.542223]	1	0	0	0
0	she	rms	A	arctic_a0081_rms	3	0.37200001	0.58200002	[0.309822]	0	0	1	2
0	did	rms	A	arctic_a0081_rms	4	0.58200002	0.74199998	[0.249322]	0	2	0	0
2	not	rms	A	arctic_a0081_rms	5	0.74199998	0.96200001	[0.748763]	1	2	2	2
2	come	rms	A	arctic_a0081_rms	6	0.96200001	1.222	[0.267074]	0	1	0	2
0	to	rms	A	arctic_a0081_rms	7	1.222	1.382	[0.122104]	0	0	0	0
0	the	rms	A	arctic_a0081_rms	8	1.382	1.472	[0.239702]	0	0	0	0
1	rock	rms	A	arctic_a0081_rms	9	1.472	1.932	[0.9]	1	1	2	2
0	.	rms	A	arctic_a0081_rms	10	1.932	0.0		0	0	0	0
0	.	slt	A	arctic_a0081_slt	0	0.0	0.0		0	0	0	0
0	.	slt	A	arctic_a0081_slt	1	0.0	0.18700001		0	0	0	0
0	What	slt	A	arctic_a0081_slt	2	0.18700001	0.35574999	[0.388776]	1	0	1	0
0	if	slt	A	arctic_a0081_slt	3	0.35574999	0.44325	[0.333421]	0	0	0	0
0	she	slt	A	arctic_a0081_slt	4	0.44325	0.67449999	[0.384519]	0	0	0	0
0	did	slt	A	arctic_a0081_slt	5	0.67449999	0.84324998	[0.404887]	0	1	0	0
2	not	slt	A	arctic_a0081_slt	6	0.84324998	1.0994999	[0.804879]	1	1	1	1
0	come	slt	A	arctic_a0081_slt	7	1.0994999	1.4119999	[0.332003]	0	0	0	2
0	to	slt	A	arctic_a0081_slt	8	1.4119999	1.53075	[0.154578]	0	0	0	0
0	the	slt	A	arctic_a0081_slt	9	1.53075	1.6307499	[0.11268]	0	0	0	0
0	rock	slt	A	arctic_a0081_slt	10	1.6307499	2.1182499	[0.11268, 0.905167]	1	1	1	2
0	.	slt	A	arctic_a0081_slt	11	2.1182499	0.0		0	0	0	0
0	.	rms	A	arctic_a0082_rms	0	0.0	0.032000002		0	0	0	0
0	His	rms	A	arctic_a0082_rms	1	0.032000002	0.31200001	[0.308196]	0	0	0	0
1	face	rms	A	arctic_a0082_rms	2	0.31200001	0.63200003	[0.76768]	1	1	1	2
0	was	rms	A	arctic_a0082_rms	3	0.63200003	0.73199999	[0.178484]	0	0	0	0
2	streaming	rms	A	arctic_a0082_rms	4	0.73199999	1.232	[0.305654, 0.433394]	1	1	1	2
0	with	rms	A	arctic_a0082_rms	5	1.232	1.392	[0.060998]	0	0	0	0
1	blood	rms	A	arctic_a0082_rms	6	1.392	1.862	[1.109985]	1	1	2	2
0	.	rms	A	arctic_a0082_rms	7	1.862	0.0		0	0	0	0
0	.	slt	A	arctic_a0082_slt	0	0.0	0.1495		0	0	0	0
0	His	slt	A	arctic_a0082_slt	1	0.1495	0.38699999	[0.055816]	0	0	0	0
2	face	slt	A	arctic_a0082_slt	2	0.38699999	0.7245	[0.926758]	1	1	2	2
0	was	slt	A	arctic_a0082_slt	3	0.7245	0.84324998	[0.062678]	0	0	0	0
1	streaming	slt	A	arctic_a0082_slt	4	0.84324998	1.387	[0.258807, 0.175084]	1	1	1	2
0	with	slt	A	arctic_a0082_slt	5	1.387	1.5682499	[0.047349]	0	0	0	0
2	blood	slt	A	arctic_a0082_slt	6	1.5682499	2.0495	[0.645782]	1	1	1	2
0	.	slt	A	arctic_a0082_slt	7	2.0495	0.0		0	0	0	0
0	.	rms	A	arctic_a0083_rms	0	0.0	0.102		0	0	0	0
0	A	rms	A	arctic_a0083_rms	1	0.102	0.17200001	[0.178779]	0	0	0	0
1	shadow	rms	A	arctic_a0083_rms	2	0.17200001	0.542	[0.971159, 0.373621]	1	1	2	2
0	was	rms	A	arctic_a0083_rms	3	0.542	0.74199998	[0.070928]	0	0	0	0
0	creeping	rms	A	arctic_a0083_rms	4	0.74199998	1.192	[0.298151, 0.09745]	1	1	2	2
0	over	rms	A	arctic_a0083_rms	5	1.192	1.4220001	[0.261351, 0.308799]	0	0	0	0
2	Pierre's	rms	A	arctic_a0083_rms	6	1.4220001	2.0120001	[0.399145, 0.403644]	1	1	1	2
2	eyes	rms	A	arctic_a0083_rms	7	2.0120001	2.582	[0.907018]	1	0	0	2
0	.	rms	A	arctic_a0083_rms	8	2.582	0.0		0	0	0	0
0	.	slt	A	arctic_a0083_slt	0	0.0	0.19949999		0	0	0	0
0	A	slt	A	arctic_a0083_slt	1	0.19949999	0.26199999	[0.145151]	0	0	0	0
2	shadow	slt	A	arctic_a0083_slt	2	0.26199999	0.7245	[0.753865, 0.439334]	1	2	1	1
0	was	slt	A	arctic_a0083_slt	3	0.7245	0.94950002	[0.07915]	0	0	0	0
0	creeping	slt	A	arctic_a0083_slt	4	0.94950002	1.40575	[0.158015, 0.123638]	1	1	1	1
0	over	slt	A	arctic_a0083_slt	5	1.40575	1.6307499	[0.068015, 0.094232]	1	0	0	0
1	Pierre's	slt	A	arctic_a0083_slt	6	1.6307499	2.0994999	[0.101494, 0.047411]	1	2	0	2
2	eyes	slt	A	arctic_a0083_slt	7	2.0994999	2.6307499	[0.905861]	1	0	0	1
0	.	slt	A	arctic_a0083_slt	8	2.6307499	0.0		0	0	0	0
0	.	rms	A	arctic_a0084_rms	0	0.0	0.032000002		0	0	0	0
1	Scarcely	rms	A	arctic_a0084_rms	1	0.032000002	0.662	[0.111883, 0.165032]	1	0	1	2
0	had	rms	A	arctic_a0084_rms	2	0.662	0.83200002	[0.205702]	0	0	0	0
0	he	rms	A	arctic_a0084_rms	3	0.83200002	0.93199998	[0.269183]	1	0	0	0
0	uttered	rms	A	arctic_a0084_rms	4	0.93199998	1.1720001	[0.265546, 0.165434]	1	1	1	0
0	the	rms	A	arctic_a0084_rms	5	1.1720001	1.232	[0.083669]	0	1	0	0
2	name	rms	A	arctic_a0084_rms	6	1.232	1.7819999	[0.083669, 0.508154]	1	1	1	2
0	when	rms	A	arctic_a0084_rms	7	1.7819999	1.9119999	[0.053118]	0	0	0	0
2	Pierre's	rms	A	arctic_a0084_rms	8	1.9119999	2.362	[0.173857, 0.113837]	1	0	0	1
1	closing	rms	A	arctic_a0084_rms	9	2.362	2.842	[0.21283, 0.102124]	1	0	0	1
2	eyes	rms	A	arctic_a0084_rms	10	2.842	3.332	[1.040583]	1	0	0	1
1	shot	rms	A	arctic_a0084_rms	11	3.332	3.612	[0.344644]	1	1	1	0
1	open	rms	A	arctic_a0084_rms	12	3.612	4.0320001	[0.294152, 0.17593]	0	1	0	2
0	.	rms	A	arctic_a0084_rms	13	4.0320001	0.0		0	0	0	0
0	.	slt	A	arctic_a0084_slt	0	0.0	0.024499999		0	0	0	0
2	Scarcely	slt	A	arctic_a0084_slt	1	0.024499999	0.68075001	[0.313478, 0.993069]	1	2	1	1
0	had	slt	A	arctic_a0084_slt	2	0.68075001	0.8495	[0.353622]	0	0	0	0
0	he	slt	A	arctic_a0084_slt	3	0.8495	0.99949998	[0.703487]	0	0	0	0
0	uttered	slt	A	arctic_a0084_slt	4	0.99949998	1.30575	[0.9, 0.437635]	1	0	1	2
0	the	slt	A	arctic_a0084_slt	5	1.30575	1.3995	[0.139932]	0	0	0	0
2	name	slt	A	arctic_a0084_slt	6	1.3995	1.73075	[0.65743]	1	1	1	2
0	when	slt	A	arctic_a0084_slt	7	1.73075	1.887	[0.106943]	0	0	0	0
1	Pierre's	slt	A	arctic_a0084_slt	8	1.887	2.3182499	[0.248239, 0.069932]	1	0	0	2
1	closing	slt	A	arctic_a0084_slt	9	2.3182499	2.7620001	[0.643408, 0.146748]	1	0	0	1
2	eyes	slt	A	arctic_a0084_slt	10	2.7620001	2.9807501	[1.099639]	1	0	0	2
1	shot	slt	A	arctic_a0084_slt	11	2.9807501	3.3870001	[0.968877]	1	1	0	0
1	open	slt	A	arctic_a0084_slt	12	3.3870001	3.7869999	[0.376114, 0.155892]	0	1	0	2
0	.	slt	A	arctic_a0084_slt	13	3.7869999	0.0		0	0	0	0
0	.	rms	A	arctic_a0085_rms	0	0.0	0.102		0	0	0	0
0	A	rms	A	arctic_a0085_rms	1	0.102	0.17200001	[0.567148]	1	0	0	0
1	trickle	rms	A	arctic_a0085_rms	2	0.17200001	0.64200002	[0.04095, 0.073683]	0	1	1	1
0	of	rms	A	arctic_a0085_rms	3	0.64200002	0.73199999	[0.194775]	0	0	0	0
2	fresh	rms	A	arctic_a0085_rms	4	0.73199999	1.072	[0.535831]	1	0	0	1
1	blood	rms	A	arctic_a0085_rms	5	1.072	1.582	[0.807368]	1	2	1	2
0	ran	rms	A	arctic_a0085_rms	6	1.582	1.952	[0.779157]	1	0	0	1
0	over	rms	A	arctic_a0085_rms	7	1.952	2.2019999	[0.637099]	0	1	0	0
0	his	rms	A	arctic_a0085_rms	8	2.2019999	2.372	[0.074649]	0	1	0	0
2	face	rms	A	arctic_a0085_rms	9	2.372	2.892	[0.952169]	1	1	1	2
0	.	rms	A	arctic_a0085_rms	10	2.892	0.0		0	0	0	0
0	.	slt	A	arctic_a0085_slt	0	0.0	0.19949999		0	0	0	0
0	A	slt	A	arctic_a0085_slt	1	0.19949999	0.25575	[0.268258]	1	0	0	0
1	trickle	slt	A	arctic_a0085_slt	2	0.25575	0.73075002	[0.2123, 0.337877]	1	2	1	1
0	of	slt	A	arctic_a0085_slt	3	0.73075002	0.79325002	[0.165312]	0	0	0	0
1	fresh	slt	A	arctic_a0085_slt	4	0.79325002	1.1619999	[0.364832]	0	1	1	1
0	.	slt	A	arctic_a0085_slt	5	1.1619999	1.20575		0	0	0	0
2	blood	slt	A	arctic_a0085_slt	6	1.20575	1.5057499	[0.9]	1	2	1	2
0	ran	slt	A	arctic_a0085_slt	7	1.5057499	1.74325	[0.555436]	0	0	0	0
0	over	slt	A	arctic_a0085_slt	8	1.74325	1.987	[0.244542, 0.149564]	0	0	0	1
0	his	slt	A	arctic_a0085_slt	9	1.987	2.2119999	[0.064035]	0	0	0	0
2	face	slt	A	arctic_a0085_slt	10	2.2119999	2.6807499	[0.554739]	1	0	1	2
0	.	slt	A	arctic_a0085_slt	11	2.6807499	0.0		0	0	0	0
0	.	rms	A	arctic_a0086_rms	0	0.0	0.102		0	0	0	0
0	Death	rms	A	arctic_a0086_rms	1	0.102	0.40200001	[0.951772]	1	0	1	2
0	had	rms	A	arctic_a0086_rms	2	0.40200001	0.542	[0.192888]	0	0	0	0
2	come	rms	A	arctic_a0086_rms	3	0.542	0.84200001	[0.234522]	1	0	0	2
0	with	rms	A	arctic_a0086_rms	4	0.84200001	1.002	[0.091052]	0	0	0	0
0	terrible	rms	A	arctic_a0086_rms	5	1.002	1.452	[0.138198, 0.050115, 0.016579]	1	2	1	2
1	suddenness	rms	A	arctic_a0086_rms	6	1.452	2.2720001	[0.356262, 0.010809, 0.199722]	1	1	0	2
0	.	rms	A	arctic_a0086_rms	7	2.2720001	0.0		0	0	0	0
0	.	slt	A	arctic_a0086_slt	0	0.0	0.18700001		0	0	0	0
0	Death	slt	A	arctic_a0086_slt	1	0.18700001	0.44949999	[0.908004]	1	1	1	1
0	had	slt	A	arctic_a0086_slt	2	0.44949999	0.60575002	[0.126772]	0	0	0	0
0	come	slt	A	arctic_a0086_slt	3	0.60575002	0.96824998	[0.858959]	1	0	1	1
0	with	slt	A	arctic_a0086_slt	4	0.96824998	1.137	[0.054951]	0	0	0	0
2	terrible	slt	A	arctic_a0086_slt	5	1.137	1.6245	[0.138126, 0.118619, 0.047265]	1	1	1	2
1	suddenness	slt	A	arctic_a0086_slt	6	1.6245	2.4182501	[0.623571, 0.022875, 0.219704]	1	1	0	1
0	.	slt	A	arctic_a0086_slt	7	2.4182501	0.0		0	0	0	0
0	.	rms	A	arctic_a0087_rms	0	0.0	0.061999999		0	0	0	0
0	Philip	rms	A	arctic_a0087_rms	1	0.061999999	0.472	[0.420297, 0.173802]	1	0	1	0
0	bent	rms	A	arctic_a0087_rms	2	0.472	0.68199998	[0.944327]	1	1	0	0
1	lower	rms	A	arctic_a0087_rms	3	0.68199998	1.152	[0.774385, 0.784377]	1	1	1	1
0	and	rms	A	arctic_a0087_rms	4	1.152	1.302	[0.125122]	0	0	0	0
0	stared	rms	A	arctic_a0087_rms	5	1.302	1.712	[0.550105]	1	0	1	1
0	into	rms	A	arctic_a0087_rms	6	1.712	1.902	[0.384706, 0.049657]	0	0	0	0
0	the	rms	A	arctic_a0087_rms	7	1.902	1.982	[0.417565]	0	0	0	0
2	face	rms	A	arctic_a0087_rms	8	1.982	2.4119999	[0.719647, 0.055646]	1	2	1	1
0	of	rms	A	arctic_a0087_rms	9	2.4119999	2.4820001	[0.055646]	0	0	0	0
0	the	rms	A	arctic_a0087_rms	10	2.4820001	2.572	[0.190515]	0	0	0	0
1	dead	rms	A	arctic_a0087_rms	11	2.572	2.832	[0.190515, 0.831334]	1	0	1	1
1	man	rms	A	arctic_a0087_rms	12	2.832	3.1819999	[0.795404]	1	0	0	2
0	.	rms	A	arctic_a0087_rms	13	3.1819999	0.0		0	0	0	0
0	.	slt	A	arctic_a0087_slt	0	0.0	0.10575		0	0	0	0
1	Philip	slt	A	arctic_a0087_slt	1	0.10575	0.48074999	[0.117077, 0.219859]	0	0	1	0
0	bent	slt	A	arctic_a0087_slt	2	0.48074999	0.77450001	[0.336576]	0	2	0	0
0	lower	slt	A	arctic_a0087_slt	3	0.77450001	1.2995	[0.901338, 0.68368]	1	1	2	2
0	and	slt	A	arctic_a0087_slt	4	1.2995	1.4744999	[0.062014]	0	0	0	0
0	stared	slt	A	arctic_a0087_slt	5	1.4744999	1.837	[0.408323]	1	2	0	1
0	into	slt	A	arctic_a0087_slt	6	1.837	2.0682499	[0.184358, 0.039927]	0	0	0	0
0	the	slt	A	arctic_a0087_slt	7	2.0682499	2.1494999	[0.099037]	0	0	0	0
2	face	slt	A	arctic_a0087_slt	8	2.1494999	2.53075	[0.481486]	1	1	0	1
0	of	slt	A	arctic_a0087_slt	9	2.53075	2.6307499	[0.044471]	0	0	0	0
0	the	slt	A	arctic_a0087_slt	10	2.6307499	2.71825	[0.104734]	0	0	0	0
1	dead	slt	A	arctic_a0087_slt	11	2.71825	3.0057499	[0.465704]	0	0	1	2
1	man	slt	A	arctic_a0087_slt	12	3.0057499	3.4495001	[0.740433]	1	0	0	2
0	.	slt	A	arctic_a0087_slt	13	3.4495001	0.0		0	0	0	0
0	.	rms	A	arctic_a0088_rms	0	0.0	0.071999997		0	0	0	0
0	He	rms	A	arctic_a0088_rms	1	0.071999997	0.23199999	[0.142705]	0	0	0	0
2	made	rms	A	arctic_a0088_rms	2	0.23199999	0.472	[0.946478]	1	0	1	0
1	sure	rms	A	arctic_a0088_rms	3	0.472	0.83200002	[0.069328]	0	0	1	2
0	that	rms	A	arctic_a0088_rms	4	0.83200002	1.002	[0.01714]	0	0	0	0
0	the	rms	A	arctic_a0088_rms	5	1.002	1.062	[0.027236]	0	0	0	0
2	magazine	rms	A	arctic_a0088_rms	6	1.062	1.652	[0.027236, 0.228327, 0.116246, 0.10487]	1	0	1	2
0	was	rms	A	arctic_a0088_rms	7	1.652	1.802	[0.029094]	0	0	0	0
2	loaded	rms	A	arctic_a0088_rms	8	1.802	2.332	[0.25009, 0.175164]	1	1	1	2
0	and	rms	A	arctic_a0088_rms	9	2.332	2.612	[0.179883]	1	0	0	0
0	resumed	rms	A	arctic_a0088_rms	10	2.612	3.082	[0.016235, 0.145142]	1	0	0	2
0	his	rms	A	arctic_a0088_rms	11	3.082	3.2420001	[0.071595]	0	0	0	0
2	paddling	rms	A	arctic_a0088_rms	12	3.2420001	3.802	[0.227333, 0.017205, 0.163599]	1	0	1	2
0	.	rms	A	arctic_a0088_rms	13	3.802	0.0		0	0	0	0
0	.	slt	A	arctic_a0088_slt	0	0.0	0.14325		0	0	0	0
1	He	slt	A	arctic_a0088_slt	1	0.14325	0.27450001	[0.163346]	0	0	0	0
0	made	slt	A	arctic_a0088_slt	2	0.27450001	0.50575	[0.282661]	0	0	0	0
0	sure	slt	A	arctic_a0088_slt	3	0.50575	0.83074999	[0.665519]	1	2	2	1
0	that	slt	A	arctic_a0088_slt	4	0.83074999	0.98699999	[0.114022]	0	0	0	0
0	the	slt	A	arctic_a0088_slt	5	0.98699999	1.062	[0.106311]	0	0	0	0
2	magazine	slt	A	arctic_a0088_slt	6	1.062	1.61825	[0.904633, 0.076616, 0.22522]	1	0	1	2
0	was	slt	A	arctic_a0088_slt	7	1.61825	1.7869999	[0.039994]	0	0	0	0
1	loaded	slt	A	arctic_a0088_slt	8	1.7869999	2.362	[0.370031, 0.287018]	1	1	1	2
0	and	slt	A	arctic_a0088_slt	9	2.362	2.53075	[0.122559]	0	0	0	0
2	resumed	slt	A	arctic_a0088_slt	10	2.53075	2.95575	[0.060512, 0.20402]	1	0	0	1
0	his	slt	A	arctic_a0088_slt	11	2.95575	3.0994999	[0.039626]	0	0	0	0
2	paddling	slt	A	arctic_a0088_slt	12	3.0994999	3.6682501	[0.9, 0.023821, 0.088238]	1	1	1	2
0	.	slt	A	arctic_a0088_slt	13	3.6682501	0.0		0	0	0	0
0	.	rms	A	arctic_a0089_rms	0	0.0	0.0		0	0	0	0
0	.	rms	A	arctic_a0089_rms	1	0.0	0.122		0	0	0	0
0	The	rms	A	arctic_a0089_rms	2	0.122	0.20200001	[0.05237]	0	0	0	0
0	nightglow	rms	A	arctic_a0089_rms	3	0.20200001	0.792	[0.05237, 1.070528, 0.298291]	1	1	1	2
0	was	rms	A	arctic_a0089_rms	4	0.792	1.102	[0.071246]	0	0	0	0
2	treacherous	rms	A	arctic_a0089_rms	5	1.102	1.682	[0.031236, 0.198371, 0.007538]	1	1	1	2
0	to	rms	A	arctic_a0089_rms	6	1.682	1.7819999	[0.030461]	0	0	0	0
1	shoot	rms	A	arctic_a0089_rms	7	1.7819999	2.082	[0.030461, 0.170279]	0	1	1	2
0	by	rms	A	arctic_a0089_rms	8	2.082	2.4820001	[0.318424]	1	0	0	0
0	.	rms	A	arctic_a0089_rms	9	2.4820001	0.0		0	0	0	0
0	.	slt	A	arctic_a0089_slt	0	0.0	0.15575001		0	0	0	0
0	The	slt	A	arctic_a0089_slt	1	0.15575001	0.24950001	[0.081953]	0	0	0	0
2	nightglow	slt	A	arctic_a0089_slt	2	0.24950001	0.76824999	[0.934554, 0.435707]	1	1	1	2
0	was	slt	A	arctic_a0089_slt	3	0.76824999	0.99325001	[0.087251]	0	0	0	0
2	treacherous	slt	A	arctic_a0089_slt	4	0.99325001	1.59325	[0.212826, 0.554732, 0.096061]	1	2	1	2
0	to	slt	A	arctic_a0089_slt	5	1.59325	1.737	[0.063231]	0	0	0	0
2	shoot	slt	A	arctic_a0089_slt	6	1.737	2.0869999	[0.22564]	0	1	1	2
0	by	slt	A	arctic_a0089_slt	7	2.0869999	2.4307499	[0.713649]	1	0	0	0
0	.	slt	A	arctic_a0089_slt	8	2.4307499	0.0		0	0	0	0
0	.	rms	A	arctic_a0090_rms	0	0.0	0.102		0	0	0	0
0	The	rms	A	arctic_a0090_rms	1	0.102	0.252	[0.159403]	0	0	0	0
0	singing	rms	A	arctic_a0090_rms	2	0.252	0.662	[0.331526, 0.279679]	1	0	1	1
0	voice	rms	A	arctic_a0090_rms	3	0.662	1.1720001	[1.086087]	1	0	1	2
2	approached	rms	A	arctic_a0090_rms	4	1.1720001	1.742	[0.15805, 0.335466]	1	2	0	1
2	rapidly	rms	A	arctic_a0090_rms	5	1.742	2.4519999	[0.533017, 0.134238, 0.223438]	1	2	0	2
0	.	rms	A	arctic_a0090_rms	6	2.4519999	0.0		0	0	0	0
0	.	slt	A	arctic_a0090_slt	0	0.0	0.16824999		0	0	0	0
0	The	slt	A	arctic_a0090_slt	1	0.16824999	0.237	[0.058834]	0	0	0	0
1	singing	slt	A	arctic_a0090_slt	2	0.237	0.68075001	[0.058834, 0.199927, 0.82307]	1	0	1	0
2	voice	slt	A	arctic_a0090_slt	3	0.68075001	1.0057499	[0.9, 0.08794]	1	0	1	2
0	approached	slt	A	arctic_a0090_slt	4	1.0057499	1.5057499	[0.08794, 0.387955]	1	1	0	1
0	rapidly	slt	A	arctic_a0090_slt	5	1.5057499	2.1182499	[0.373686, 0.12619, 0.275309]	1	1	0	2
0	.	slt	A	arctic_a0090_slt	6	2.1182499	0.0		0	0	0	0
0	.	rms	A	arctic_a0091_rms	0	0.0	0.052000001		0	0	0	0
0	His	rms	A	arctic_a0091_rms	1	0.052000001	0.27200001	[0.173983]	0	0	0	0
0	blood	rms	A	arctic_a0091_rms	2	0.27200001	0.59200001	[0.646782]	1	0	1	1
